"Ozone,μg/m3","Sulphur Dioxide,μg/m3","PM2.5,μg/m3","PM10,μg/m3","Ammonia,μg/m3","Carbon Monoxide,mg/m3","NOx,μg/m3",AQI_calculated,Category
18.03625,47.50625,96.9825,117.18708333333335,9.740833333333333,1.75,66.09333333333333,223.0,Poor
2.9725,81.79833333333333,137.67958333333334,166.71375,13.965416666666668,2.39,106.69625,314.0,Very Poor
5.0562499999999995,62.30708333333333,148.11166666666665,193.665,14.982916666666668,2.69,97.38708333333332,322.0,Very Poor
16.949583333333333,100.53291666666667,144.25583333333333,168.10916666666665,8.87625,2.04,91.33666666666667,319.0,Very Poor
63.245000000000005,56.068333333333335,99.17166666666667,113.54875,7.670833333333333,1.21,47.09166666666667,231.0,Poor
27.772916666666664,43.662083333333335,163.47,205.90833333333333,11.214583333333332,2.74,78.48208333333332,333.0,Very Poor
6.906666666666666,121.8125,138.71458333333334,161.28666666666666,10.632083333333332,1.99,95.20500000000001,314.0,Very Poor
56.51458333333333,62.58541666666667,68.97958333333334,81.87458333333333,7.7475,1.0,41.63333333333333,130.0,Moderate
36.07875,67.77083333333333,70.39291666666666,89.80541666666666,10.196250000000001,1.0,49.489583333333336,135.0,Moderate
58.54083333333333,104.00083333333333,186.15333333333334,232.51125000000002,15.484583333333333,2.45,95.00708333333333,351.0,Very Poor
52.779583333333335,107.42750000000001,286.32874999999996,350.99,16.485,4.09,154.17166666666665,428.0,Severe
48.01458333333333,105.64958333333334,184.54375000000002,212.68166666666664,8.540416666666667,2.19,90.35083333333334,350.0,Very Poor
3.1925000000000003,122.13875,187.16875000000002,215.73541666666665,8.97,2.59,122.22291666666668,352.0,Very Poor
0.32625,118.31666666666666,253.45000000000002,300.8383333333333,17.826666666666664,3.68,166.46916666666667,403.0,Severe
41.73375,33.99458333333333,86.68291666666666,185.8375,17.555833333333332,1.39,51.708333333333336,189.0,Moderate
54.49666666666667,25.32166666666667,41.08416666666667,99.94041666666668,15.859583333333333,0.83,33.35541666666667,100.0,Satisfactory
46.00375,29.197083333333335,48.73791666666667,119.16166666666668,18.16125,0.98,41.48916666666667,113.0,Moderate
49.505833333333335,29.927083333333332,54.26333333333333,123.54583333333333,19.105416666666667,1.13,46.16041666666666,116.0,Moderate
56.07208333333333,19.1675,35.004583333333336,87.28333333333335,13.316666666666668,0.67,25.837083333333332,87.0,Satisfactory
44.93375,34.40625,100.7725,203.73708333333332,22.701666666666668,1.93,64.67583333333334,236.0,Poor
50.86333333333334,62.2775,253.31208333333333,405.40000000000003,32.79083333333333,4.17,129.21875,403.0,Severe
60.27875,87.73833333333333,335.6095833333333,503.52458333333334,31.616249999999997,4.41,141.23208333333332,492.0,Severe
106.98958333333333,73.85083333333334,362.10875000000004,500.26875,25.38291666666667,3.92,109.42708333333334,488.0,Severe
17.895,96.73916666666668,205.22166666666666,252.75250000000003,13.964999999999998,2.3,98.32624999999999,366.0,Very Poor
3.9737500000000003,70.31333333333333,45.16166666666667,54.36625,5.962916666666666,1.04,54.262499999999996,88.0,Satisfactory
10.169583333333334,46.3425,40.61166666666667,47.50875,4.99875,1.06,42.03375,68.0,Satisfactory
5.361250000000001,46.98833333333334,64.25166666666667,81.0925,7.240416666666666,1.48,55.344166666666666,114.0,Moderate
18.041666666666668,54.13125,149.69125,196.39958333333334,16.026666666666667,2.93,101.68875000000001,323.0,Very Poor
4.5625,57.65833333333333,164.67249999999999,216.73791666666668,15.350416666666668,3.49,117.44083333333333,334.0,Very Poor
45.979166666666664,26.334999999999997,59.1875,154.84416666666667,16.954583333333332,1.02,38.94916666666666,137.0,Moderate
47.117916666666666,33.77583333333333,98.8125,253.14208333333332,21.444999999999997,1.77,66.38416666666666,229.0,Poor
33.04666666666667,33.537083333333335,70.15541666666667,200.42375,19.701666666666664,1.24,50.41416666666667,167.0,Moderate
63.33541666666667,51.88708333333333,99.62583333333333,161.38625,12.927916666666667,1.16,46.756249999999994,232.0,Poor
66.8625,72.03291666666667,127.50875,144.3475,7.676666666666667,1.14,54.23416666666667,306.0,Very Poor
23.545833333333334,76.71124999999999,64.64125,81.67583333333333,8.629583333333333,1.14,59.835416666666674,115.0,Moderate
11.270833333333334,72.7975,55.5425,67.71124999999999,7.621666666666666,1.06,60.43208333333333,93.0,Satisfactory
8.330833333333333,86.95375,99.42583333333333,128.14458333333332,10.697916666666666,1.83,82.91291666666666,231.0,Poor
7.690416666666667,106.45375,133.75083333333333,158.0225,9.9675,1.97,100.0475,311.0,Very Poor
5.2275,68.68375,108.2375,130.53625,11.996250000000002,2.02,86.57666666666667,261.0,Poor
4.239166666666667,51.09166666666667,139.75041666666667,178.6016666666667,14.740416666666667,2.65,93.28416666666666,315.0,Very Poor
68.93458333333334,60.34041666666667,220.87166666666667,266.81374999999997,17.84625,3.2,96.54166666666666,378.0,Very Poor
15.325000000000001,94.75208333333335,222.31125,280.16541666666666,18.649166666666666,3.63,141.96708333333333,379.0,Very Poor
4.463333333333334,83.1875,69.64625,82.435,7.4312499999999995,1.3,59.05291666666667,132.0,Moderate
47.85875000000001,59.12833333333333,41.89083333333333,50.20083333333333,6.72375,0.74,40.11,74.0,Satisfactory
21.665000000000003,70.55166666666666,61.552083333333336,74.14583333333333,8.120416666666666,1.1,57.35583333333334,105.0,Moderate
16.733333333333334,63.18125,44.303333333333335,52.06041666666667,5.289583333333334,0.98,48.93083333333333,79.0,Satisfactory
11.788333333333334,41.07791666666667,48.7275,55.07583333333333,4.4437500000000005,0.94,37.95583333333333,81.0,Satisfactory
4.910833333333334,64.72083333333333,92.17125,112.81041666666665,8.12125,1.56,61.35125,207.0,Poor
31.073333333333334,113.86666666666667,156.74166666666667,190.33833333333334,11.341666666666667,1.98,88.97208333333333,328.0,Very Poor
22.760833333333334,64.96958333333333,204.89666666666668,270.3025,18.61916666666667,3.51,103.72749999999999,365.0,Very Poor
43.9675,66.32000000000001,155.40333333333334,202.15458333333333,15.2475,2.42,77.58666666666667,327.0,Very Poor
73.08416666666666,59.62416666666667,118.03333333333335,141.10958333333335,13.010416666666666,1.4,50.13,293.0,Poor
37.58541666666667,58.01625000000001,80.17416666666666,96.45041666666667,9.822083333333333,1.03,45.0275,167.0,Moderate
38.49208333333333,51.23041666666666,60.09166666666667,75.16375000000001,8.679166666666667,1.04,43.08583333333333,100.0,Satisfactory
47.78333333333333,47.29708333333334,111.9875,134.38708333333332,10.106666666666667,1.4,51.49875,273.0,Poor
50.802083333333336,54.08041666666667,117.80624999999999,144.73041666666666,13.204583333333332,1.64,62.49375,293.0,Poor
54.184583333333336,57.85666666666666,137.89124999999999,157.74125,10.912083333333333,1.5,56.15041666666667,314.0,Very Poor
24.532916666666665,64.25416666666666,88.39,103.34125,8.3775,1.64,61.01541666666667,195.0,Moderate
20.668333333333333,79.53291666666667,116.86625,142.17499999999998,9.669166666666667,1.61,72.73333333333333,290.0,Poor
26.18083333333333,84.80833333333334,109.46416666666666,141.65291666666667,12.28875,1.86,79.27416666666667,265.0,Poor
50.815416666666664,70.96958333333333,103.54625,125.11541666666666,8.224166666666667,1.37,54.86208333333333,245.0,Poor
43.812083333333334,63.469166666666666,77.54625,93.49208333333333,7.940833333333334,1.29,49.044583333333335,158.0,Moderate
36.598333333333336,99.59958333333333,192.51916666666668,249.86749999999998,18.14,3.11,115.26291666666665,356.0,Very Poor
49.33958333333334,66.95666666666666,85.16666666666667,106.96666666666665,10.865,1.32,54.99208333333333,184.0,Moderate
72.02166666666666,62.00958333333333,95.47208333333333,113.58875,10.017916666666666,1.2,49.51833333333334,218.0,Poor
54.41916666666666,93.93666666666667,245.75249999999997,294.4583333333333,15.413333333333334,3.21,120.18458333333334,397.0,Very Poor
69.60291666666667,73.90166666666666,299.65208333333334,357.14166666666665,19.49625,3.94,136.49208333333334,438.0,Severe
59.463750000000005,41.12625,121.45041666666667,151.05833333333334,14.685416666666667,1.9,58.5,301.0,Very Poor
37.95375,31.2175,66.31,102.03875,16.86916666666667,1.47,52.88916666666667,121.0,Moderate
29.99625,79.45416666666667,312.68125000000003,419.87583333333333,46.96,5.78,208.90041666666667,448.0,Severe
30.235,153.06625,557.045,665.1225000000001,37.175000000000004,6.46,243.29416666666665,694.0,Severe
65.1075,81.53875000000001,318.0154166666667,397.5116666666667,20.775000000000002,3.7,113.99208333333333,452.0,Severe
57.09625,60.49,239.69500000000002,312.28000000000003,24.017916666666665,3.34,105.87916666666666,392.0,Very Poor
53.67083333333334,56.178333333333335,268.4220833333333,355.15124999999995,27.913749999999997,4.2,136.92125,414.0,Severe
45.64791666666667,46.45166666666666,209.65291666666667,303.87791666666664,27.75125,3.37,109.24666666666667,369.0,Very Poor
41.38666666666666,82.17583333333333,361.9708333333333,491.68249999999995,57.69208333333333,5.95,202.70791666666668,486.0,Severe
43.413333333333334,80.29666666666667,320.3979166666667,412.4575,48.92916666666667,5.45,185.23874999999998,454.0,Severe
51.88375,72.39,247.92624999999998,348.52416666666664,42.20666666666667,4.14,140.11583333333334,398.0,Very Poor
74.38333333333334,51.518750000000004,182.06375,252.46916666666667,27.406666666666666,1.93,61.72708333333333,348.0,Very Poor
74.3425,46.58083333333334,146.06916666666666,196.54208333333335,27.2075,1.73,58.215833333333336,320.0,Very Poor
59.6875,57.89666666666667,202.75541666666666,268.55125000000004,32.29958333333333,2.83,93.08958333333334,364.0,Very Poor
88.60041666666666,116.14041666666667,383.28583333333336,467.48375000000004,40.9375,4.8,160.98624999999998,503.0,Severe
47.47833333333333,66.64,159.07708333333332,185.92291666666665,10.649166666666668,1.98,68.31041666666667,330.0,Very Poor
0.2704166666666667,61.413333333333334,96.46041666666667,126.06541666666668,10.850833333333334,1.74,65.64750000000001,222.0,Poor
48.33375,37.34291666666667,97.34541666666667,122.17916666666667,13.78,1.44,52.06041666666667,224.0,Poor
52.3825,44.932500000000005,144.89541666666668,188.36749999999998,24.794166666666666,2.21,80.08291666666668,319.0,Very Poor
70.9375,33.07041666666667,92.06625000000001,149.13208333333333,20.799166666666668,1.21,46.194583333333334,207.0,Poor
36.59583333333333,80.08791666666666,253.75833333333333,340.99625,63.05666666666667,4.78,191.35791666666668,403.0,Severe
41.31333333333333,34.839166666666664,97.945,132.36791666666667,19.205416666666668,1.61,59.54,226.0,Poor
25.41875,39.21125,136.80583333333334,174.84083333333334,15.700416666666667,1.93,66.86083333333333,313.0,Very Poor
43.901250000000005,72.33958333333334,245.80333333333337,306.99375000000003,23.499166666666667,3.12,104.82750000000001,397.0,Very Poor
35.49791666666667,48.92583333333334,174.45041666666668,232.73458333333335,24.633333333333336,2.64,89.3675,342.0,Very Poor
64.97875,48.16166666666667,163.3375,211.765,23.980833333333333,2.34,73.10833333333333,333.0,Very Poor
40.30416666666667,53.36541666666667,211.4425,276.90958333333333,30.14125,3.32,112.06416666666667,370.0,Very Poor
70.05958333333334,63.81791666666666,241.21124999999998,302.0420833333333,28.916666666666668,3.26,106.33708333333334,393.0,Very Poor
115.7,36.01083333333333,158.59833333333333,189.38541666666666,22.192916666666665,1.82,41.272083333333335,330.0,Very Poor
41.0,70.41250000000001,320.81375,419.4870833333334,44.151666666666664,4.81,162.945,454.0,Severe
53.54125,67.63041666666668,334.25666666666666,417.1425,37.08833333333333,4.38,149.595,465.0,Severe
65.00208333333333,52.64125000000001,323.00666666666666,382.31125,26.852500000000003,3.5,116.01666666666667,456.0,Severe
41.632083333333334,61.23374999999999,333.33416666666665,411.1058333333333,37.33833333333333,4.41,156.73708333333332,464.0,Severe
61.54791666666667,198.06708333333333,692.5104166666666,836.7570833333334,98.25083333333333,8.29,288.71791666666667,908.0,Severe
45.098333333333336,86.26791666666666,469.185,580.6658333333334,53.80916666666667,6.4,210.12416666666667,588.0,Severe
150.2275,35.861666666666665,226.11458333333334,261.3904166666667,28.351250000000004,2.67,46.49791666666667,382.0,Very Poor
62.78583333333333,47.555416666666666,251.81458333333333,317.2445833333333,31.5125,3.31,97.05708333333334,401.0,Severe
97.50541666666668,56.93125,325.1745833333334,388.84458333333333,36.85875,4.17,104.64249999999998,458.0,Severe
74.24125,77.17791666666666,399.17333333333335,492.50416666666666,42.325,5.03,141.32166666666666,515.0,Severe
67.45916666666666,81.69875,541.7916666666666,673.3545833333334,58.285,7.11,197.92125,704.0,Severe
82.5175,80.34583333333333,538.6583333333333,652.2575,41.24875,6.25,168.04625,678.0,Severe
55.07583333333333,66.85666666666667,411.3516666666667,506.16083333333336,40.015,5.18,152.45375,524.0,Severe
80.66583333333334,51.54833333333334,354.54583333333335,410.84625,27.86583333333333,3.51,81.08749999999999,480.0,Severe
52.77291666666667,74.35666666666667,357.02125,434.80958333333336,49.46083333333333,4.84,148.85500000000002,482.0,Severe
40.098333333333336,68.97208333333333,291.77208333333334,359.0566666666667,38.86333333333334,3.73,123.2525,432.0,Severe
42.70875,65.91250000000001,333.29791666666665,406.54541666666665,36.975,3.87,121.66208333333333,464.0,Severe
40.014583333333334,136.8725,829.6041666666666,968.38125,62.86041666666667,10.28,334.89,1073.0,Severe
19.945,245.45291666666665,1121.5408333333332,1297.0579166666666,89.16541666666666,12.0,445.375,1484.0,Severe
33.0075,94.325,497.98375000000004,608.5733333333334,52.85708333333333,6.6,220.89749999999998,623.0,Severe
40.915,61.81,328.735,397.2245833333333,33.4275,3.91,125.76374999999999,461.0,Severe
79.07291666666667,39.538333333333334,203.75125,234.07833333333335,23.922916666666666,1.99,54.79291666666667,364.0,Very Poor
94.69708333333334,41.564166666666665,151.92083333333332,176.2675,19.987083333333334,1.44,40.2875,325.0,Very Poor
42.03958333333333,64.06458333333333,359.78624999999994,440.1266666666667,38.31541666666667,4.42,141.32750000000001,484.0,Severe
31.1075,96.29083333333334,627.9516666666667,738.8554166666667,44.537083333333335,7.66,265.4758333333333,786.0,Severe
31.776666666666667,85.68124999999999,447.59708333333333,524.1004166666667,41.65083333333333,5.03,185.17083333333335,552.0,Severe
13.220416666666665,166.22666666666666,504.78833333333336,621.98875,59.40375,7.41,306.6533333333333,640.0,Severe
26.235833333333332,52.52125,318.98333333333335,378.825,21.44,3.93,137.82833333333332,453.0,Severe
28.048333333333336,132.14458333333334,587.7770833333333,697.8716666666666,63.29,6.24,229.44791666666666,735.0,Severe
50.412083333333335,55.46208333333333,317.39208333333335,374.5920833333333,26.150833333333335,3.14,99.72375,452.0,Severe
44.254999999999995,57.33958333333334,353.5754166666666,431.3354166666666,30.699166666666667,3.95,119.68291666666667,480.0,Severe
23.460416666666664,80.665,444.25083333333333,536.8879166666667,32.45666666666667,4.82,160.43875,549.0,Severe
22.6875,58.00625,333.42041666666665,382.27708333333334,15.711666666666666,3.17,96.88625,464.0,Severe
20.736666666666668,116.50708333333334,565.1954166666667,681.0637499999999,59.66,6.42,219.32291666666669,714.0,Severe
25.264166666666664,73.31291666666667,501.1454166666667,589.0566666666667,42.358333333333334,6.0,206.61374999999998,599.0,Severe
20.099583333333335,128.07083333333333,577.8575,655.4104166666667,48.68541666666667,6.98,252.70541666666668,682.0,Severe
16.723333333333333,62.39666666666667,237.56708333333333,293.56666666666666,18.055833333333332,2.72,97.3,390.0,Very Poor
31.059583333333332,40.86,139.27541666666667,172.58083333333332,20.144166666666667,1.88,65.08791666666667,315.0,Very Poor
28.034166666666664,53.03875,274.2129166666667,339.2729166666667,26.50708333333333,3.76,122.96541666666666,419.0,Severe
30.128333333333334,63.985833333333325,376.0125,456.6775,29.73125,5.01,162.28083333333333,497.0,Severe
34.91416666666667,45.44833333333333,242.11125,289.605,23.529583333333335,3.04,101.50083333333333,394.0,Very Poor
31.481666666666666,39.10958333333333,248.16208333333336,294.6458333333333,23.010416666666668,2.95,96.15125,399.0,Very Poor
26.329166666666666,152.68625,506.49625,591.97625,90.2475,6.23,255.60291666666666,602.0,Severe
16.955833333333334,168.54166666666666,705.4900000000001,824.1966666666667,89.36541666666666,8.23,317.31333333333333,893.0,Severe
13.71125,139.99166666666665,564.4454166666667,669.42,52.90958333333333,6.37,241.1075,699.0,Severe
27.562916666666666,65.8425,457.3925,544.45125,35.125,4.93,157.77291666666667,560.0,Severe
22.905,70.95875,332.09583333333336,393.20416666666665,21.09958333333333,3.28,110.75166666666667,463.0,Severe
61.08708333333333,39.17041666666667,136.15291666666667,159.66416666666666,18.809583333333332,1.48,49.73166666666667,312.0,Very Poor
90.92708333333333,30.6075,105.40333333333332,119.60875,12.650416666666667,1.08,28.277499999999996,251.0,Poor
83.59458333333333,38.1575,171.70208333333335,194.56916666666666,15.548333333333332,1.48,40.00125,340.0,Very Poor
28.739166666666666,77.74458333333334,438.7070833333333,525.8070833333333,40.99,5.28,177.2625,545.0,Severe
27.256249999999998,70.38208333333334,534.4745833333333,639.69375,30.177083333333332,6.15,197.71583333333334,662.0,Severe
24.631249999999998,86.2675,651.8479166666667,761.435,47.018750000000004,7.81,253.38333333333333,814.0,Severe
15.980416666666668,111.11375,728.2987499999999,850.7583333333333,38.4175,7.85,265.59291666666667,926.0,Severe
28.38,100.255,755.5891666666666,868.2179166666666,43.60708333333333,7.71,258.445,948.0,Severe
17.595833333333335,129.61958333333334,888.1541666666667,1006.0291666666667,39.767916666666665,9.23,317.65,1120.0,Severe
18.660416666666666,68.72375000000001,516.2958333333333,574.84375,13.84125,4.44,139.97583333333333,605.0,Severe
14.02625,134.96458333333334,412.9275,516.9983333333333,54.25,5.55,208.70166666666665,525.0,Severe
0.48,170.84666666666666,649.2775,770.8420833333333,57.690416666666664,7.94,309.60291666666666,826.0,Severe
18.615416666666665,74.87375,432.46458333333334,501.00916666666666,28.524583333333336,4.35,155.93,540.0,Severe
19.407500000000002,68.98375,355.8304166666667,442.7183333333333,33.259166666666665,5.02,171.495,481.0,Severe
26.7825,47.91291666666667,301.9529166666667,362.48,21.675416666666667,3.81,134.63083333333333,440.0,Severe
32.83416666666667,44.42583333333334,374.47541666666666,433.84041666666667,19.192083333333333,4.02,126.73708333333333,496.0,Severe
33.30125,43.29333333333333,391.4270833333333,449.1720833333333,18.458333333333332,3.78,112.86916666666667,509.0,Severe
26.1675,49.06458333333333,387.9691666666667,452.85791666666665,20.620416666666667,4.04,124.57416666666666,506.0,Severe
20.344166666666666,83.44708333333334,607.5337499999999,735.0883333333333,42.39958333333333,7.19,221.58708333333334,781.0,Severe
20.92125,78.14208333333333,478.6891666666667,524.36125,12.152083333333332,4.51,150.00416666666666,576.0,Severe
24.119583333333335,48.52791666666667,224.89333333333332,258.68625000000003,15.550416666666665,2.65,96.91041666666666,381.0,Very Poor
34.00083333333333,31.858333333333334,111.27291666666667,120.56791666666668,7.24125,1.2,38.274166666666666,271.0,Poor
21.640416666666667,37.33208333333334,79.9375,88.92583333333333,5.184166666666667,1.15,44.0575,166.0,Moderate
4.399166666666667,42.418749999999996,108.33625,132.42583333333332,9.51,1.74,58.73416666666667,261.0,Poor
18.40625,48.24,268.26166666666666,331.9533333333333,18.991666666666667,3.7,116.65583333333333,414.0,Severe
32.555416666666666,40.36208333333334,195.68416666666667,232.55291666666665,14.461666666666666,2.35,77.01291666666667,358.0,Very Poor
22.836250000000003,54.43,353.03208333333333,421.77708333333334,19.888749999999998,4.11,139.5475,479.0,Severe
17.537916666666668,157.57500000000002,561.3908333333333,672.8591666666667,96.19625,7.9,322.74125000000004,704.0,Severe
13.757916666666667,70.25458333333334,481.7341666666666,559.1416666666667,23.58875,5.62,197.965,578.0,Severe
27.412499999999998,40.89833333333333,318.65291666666667,363.65375,13.058750000000002,3.13,93.61375000000001,453.0,Severe
28.041666666666668,56.653333333333336,446.37583333333333,501.89208333333335,24.10291666666667,4.38,133.73583333333335,551.0,Severe
2.815,123.95833333333333,664.495,771.0454166666667,62.165,7.56,265.97041666666667,826.0,Severe
19.2525,45.16,347.06333333333333,388.845,13.291666666666666,3.07,96.22708333333334,475.0,Severe
15.229583333333332,76.13458333333334,553.3904166666667,633.4554166666667,25.984166666666667,5.84,187.36624999999998,654.0,Severe
4.805833333333333,118.87124999999999,749.66,849.5170833333333,49.05458333333333,9.43,322.875,924.0,Severe
30.358333333333334,78.40958333333333,579.1058333333334,629.5658333333333,19.345,6.61,230.17458333333332,653.0,Severe
70.735,29.444999999999997,122.50333333333333,126.91250000000001,3.9125,0.89,25.629583333333336,302.0,Very Poor
26.46,32.42,145.54,154.04,4.88,1.24,34.02,320.0,Very Poor
14.866521739130436,44.63608695652174,208.12478260869565,264.75347826086954,17.157826086956522,3.28,107.12869565217392,368.0,Very Poor
20.9525,38.0475,172.94958333333332,209.28666666666666,13.67375,2.36,76.14791666666666,341.0,Very Poor
33.33583333333333,40.420833333333334,193.11041666666665,227.38541666666666,11.777083333333332,2.19,66.82583333333332,356.0,Very Poor
54.86375,34.869166666666665,115.39416666666666,138.78,13.239583333333334,1.46,50.35166666666666,285.0,Poor
38.55625,34.877916666666664,116.4225,144.82458333333332,11.958333333333334,1.56,60.38583333333333,288.0,Poor
37.95875,34.3825,130.86666666666667,162.54,12.190833333333332,1.73,63.725,308.0,Very Poor
54.33583333333333,32.524166666666666,139.24583333333334,164.59625,9.469583333333334,1.33,42.47708333333333,315.0,Very Poor
18.417916666666667,183.39374999999998,693.8933333333333,834.5545833333334,85.15791666666667,8.58,332.02083333333337,906.0,Severe
56.60166666666667,82.86041666666667,577.7445833333334,650.0029166666667,22.20625,4.61,138.16833333333332,675.0,Severe
58.57583333333333,56.51499999999999,304.31083333333333,374.97791666666666,19.305416666666666,3.09,111.82708333333335,442.0,Severe
52.748333333333335,45.875416666666666,160.23708333333335,172.63041666666666,6.266249999999999,1.35,45.724999999999994,331.0,Very Poor
19.52208333333333,50.55416666666667,164.03,211.94875000000002,13.719999999999999,2.44,86.87625,334.0,Very Poor
18.3475,79.61166666666666,440.62833333333333,526.2687500000001,25.202916666666667,5.51,182.35625,547.0,Severe
50.74208333333333,61.82958333333334,426.69458333333336,501.2708333333333,23.41333333333333,4.83,157.23375,536.0,Severe
30.10875,63.73708333333334,454.53624999999994,557.78875,32.885,6.14,197.32625,560.0,Severe
11.210416666666667,131.16916666666665,580.7475000000001,691.1424999999999,23.859583333333333,6.43,228.37833333333333,726.0,Severe
26.797083333333333,77.80375,428.5325,504.0054166666667,16.685416666666665,4.32,128.72458333333333,537.0,Severe
71.07791666666667,52.46125,328.45,371.92375,23.24,3.4,99.92458333333335,460.0,Severe
81.25541666666666,38.09708333333334,144.4675,170.82125,16.754166666666666,1.4,42.521249999999995,319.0,Very Poor
49.17083333333333,44.55458333333333,267.63916666666665,328.80916666666667,21.9525,3.19,95.98249999999999,414.0,Severe
31.7325,118.85208333333333,523.1508333333334,642.5883333333333,77.2725,6.27,221.47875,666.0,Severe
29.048333333333332,102.73833333333333,754.9491666666667,906.5687499999999,58.828333333333326,8.8,275.39458333333334,996.0,Severe
42.92625,80.42666666666666,775.2191666666666,908.3008333333333,34.92583333333334,7.92,240.50375000000003,998.0,Severe
40.68125,60.458333333333336,363.3845833333333,447.49458333333337,26.11916666666667,4.26,140.77416666666664,487.0,Severe
34.86208333333334,75.91625,383.26666666666665,474.26624999999996,40.76708333333333,4.77,150.255,503.0,Severe
35.55875,75.86708333333333,323.61333333333334,401.0020833333333,30.968333333333334,4.12,142.95125000000002,457.0,Severe
68.87166666666667,34.71958333333333,145.76708333333332,176.69833333333335,16.724999999999998,1.66,49.25291666666667,320.0,Very Poor
67.95,25.51,118.38,131.11,7.09,0.93,20.39,295.0,Poor
34.13,83.68478260869566,391.7826086956522,472.3330434782609,48.41652173913043,5.45,195.09695652173912,509.0,Severe
114.30833333333334,44.86291666666667,144.33375,164.28916666666666,16.139583333333334,1.18,36.61291666666666,319.0,Very Poor
58.41041666666667,70.29333333333334,402.43208333333337,479.33166666666665,30.89,4.14,125.5875,517.0,Severe
29.71375,88.95,414.2575,501.89625,25.3425,4.17,142.2775,526.0,Severe
71.88791666666667,85.82125,256.03625,312.53416666666664,22.00125,3.05,111.08958333333334,405.0,Severe
79.52708333333334,43.928333333333335,39.3275,50.630833333333335,10.934166666666668,0.76,32.59291666666667,80.0,Satisfactory
69.36541666666666,42.44916666666666,74.22375,97.62583333333333,17.925416666666667,1.18,42.517916666666665,147.0,Moderate
61.29958333333334,45.72666666666667,120.90625,150.19416666666666,20.204583333333332,1.63,55.544583333333335,301.0,Very Poor
59.550000000000004,57.388749999999995,258.9841666666667,320.3208333333333,27.24791666666667,3.36,104.02041666666666,407.0,Severe
49.010416666666664,91.08625,419.7695833333333,517.8254166666667,45.67625,6.1,193.87916666666666,531.0,Severe
48.21291666666667,100.185,386.47,481.5783333333334,25.59625,4.75,165.58125,505.0,Severe
82.32791666666667,35.0375,91.86375,110.08333333333333,12.937083333333334,1.12,35.36541666666666,206.0,Poor
93.98166666666667,29.334999999999997,80.72416666666668,96.34208333333333,14.332083333333332,1.02,28.692916666666665,169.0,Moderate
77.05875,64.87916666666666,319.4583333333333,382.1354166666667,36.94833333333333,3.94,133.61916666666667,453.0,Severe
52.98333333333333,102.22291666666666,593.1679166666667,718.3866666666667,44.80833333333334,6.53,209.59541666666667,760.0,Severe
60.07916666666667,53.36625,233.21333333333334,290.2241666666667,27.506249999999998,2.77,83.95124999999999,387.0,Very Poor
56.25666666666667,44.53458333333333,120.18374999999999,158.8375,26.461249999999996,1.82,61.72625,300.0,Poor
81.34625,38.06666666666667,106.38708333333334,134.6175,21.886666666666667,1.33,41.971250000000005,255.0,Poor
71.92916666666666,38.40625,102.605,137.51666666666668,20.775000000000002,1.44,47.43208333333334,242.0,Poor
68.37916666666666,34.183749999999996,103.28000000000002,141.6525,20.552083333333332,1.5,46.79125,244.0,Poor
60.870000000000005,39.25958333333333,167.08666666666667,228.33666666666667,24.124583333333334,2.35,68.87458333333333,336.0,Very Poor
71.67416666666666,67.125,297.41541666666666,402.86375,35.05833333333333,4.05,119.6625,436.0,Severe
89.44625,43.91833333333333,167.155,236.67499999999998,21.74416666666667,1.86,58.115833333333335,336.0,Very Poor
102.75833333333333,38.91125,155.565,208.19791666666666,20.24083333333333,1.3,35.924166666666665,327.0,Very Poor
146.06708333333333,101.07958333333333,355.5525,439.84375,27.986666666666665,2.98,90.32208333333334,481.0,Severe
78.18541666666667,59.197916666666664,283.06041666666664,351.51,32.319583333333334,3.25,105.26208333333332,425.0,Severe
96.51375,52.92916666666667,244.515,294.0725,24.984166666666667,2.55,74.23249999999999,396.0,Very Poor
90.68291666666666,60.66708333333333,291.35041666666666,368.4254166666667,32.82666666666667,3.12,80.77041666666666,432.0,Severe
107.38625,63.90625,213.78166666666667,277.95125,27.227500000000003,2.18,65.45333333333333,372.0,Very Poor
120.46125,39.407916666666665,124.96125,158.68333333333334,21.86,1.11,30.632916666666667,304.0,Very Poor
65.5125,85.55250000000001,289.5466666666667,374.2558333333333,45.90833333333333,4.12,133.01916666666668,430.0,Severe
59.855,46.471666666666664,120.96166666666666,193.5225,26.932083333333335,1.79,62.44166666666666,301.0,Very Poor
89.21916666666668,45.24916666666667,144.1525,198.44833333333335,27.381666666666664,1.9,60.17625,319.0,Very Poor
112.16000000000001,28.410416666666666,94.36666666666667,124.34916666666668,20.8,0.95,25.771666666666665,215.0,Poor
69.94250000000001,55.153333333333336,137.65875,202.31833333333336,32.43083333333333,2.0,63.18416666666666,314.0,Very Poor
82.89458333333333,97.6425,236.86916666666664,337.2020833333333,50.73875,3.56,120.92041666666665,390.0,Very Poor
65.66375000000001,84.88708333333334,229.92,342.17833333333334,43.65708333333333,3.62,113.33,385.0,Very Poor
84.04833333333333,143.48833333333334,428.49166666666673,572.8220833333334,64.29666666666667,6.28,189.68,579.0,Severe
147.175,98.88416666666666,380.5295833333333,489.8495833333333,38.42,3.72,103.65958333333334,500.0,Severe
106.89999999999999,49.185,93.65875,131.66333333333333,24.863333333333333,1.4,47.72,212.0,Poor
